bootstrap_id,threshold,n_in_bag,n_oob,n_oob_flagged_mixed,n_oob_separated,oob_cpwer
5727,0.38,77,27,14,13,1.074074
5728,0.84,77,22,9,13,1.212121
5729,0.95,77,24,10,14,1.152778
5730,0.87,77,28,10,18,1.089286
5731,0.38,77,26,16,10,1.012821
5732,0.95,77,31,11,20,1.123656
5733,0.38,77,27,14,13,1.055556
5734,0.33,77,26,15,11,1.057692
5735,0.38,77,26,13,13,1.038462
5736,0.38,77,31,17,14,1.043011
5737,0.33,77,32,13,19,1.046875
5738,0.38,77,29,16,13,1.068966
5739,0.95,77,29,11,18,1.252874
5740,0.84,77,34,15,19,1.166667
5741,0.38,77,28,11,17,1.035714
5742,0.38,77,28,15,13,1.0
5743,0.38,77,27,17,10,1.012346
5744,0.38,77,26,13,13,1.0
5745,0.38,77,28,17,11,1.017857
5746,0.38,77,27,14,13,1.018519
5747,0.38,77,25,12,13,1.04
5748,0.87,77,30,14,16,1.1
5749,0.87,77,33,13,20,1.080808
5750,0.38,77,33,13,20,1.055556
5751,0.38,77,28,14,14,1.053571
5752,0.38,77,30,17,13,1.066667
5753,0.38,77,27,14,13,1.055556
5754,0.38,77,28,13,15,1.053571
5755,0.87,77,32,10,22,1.151042
5756,0.95,77,24,7,17,1.25
5757,0.38,77,31,16,15,1.048387
5758,0.38,77,29,13,16,1.051724
5759,0.38,77,28,12,16,1.083333
5760,0.01,77,32,21,11,1.015625
5761,0.38,77,30,17,13,1.016667
5762,0.33,77,27,15,12,1.074074
5763,0.38,77,33,17,16,1.040404
5764,0.01,77,25,14,11,1.0
5765,0.38,77,30,17,13,1.05
5766,0.95,77,32,14,18,1.234375
5767,0.38,77,26,18,8,1.019231
5768,0.38,77,33,16,17,1.060606
5769,0.87,77,33,14,19,1.10101
5770,0.38,77,31,12,19,1.064516
5771,0.33,77,30,19,11,1.061111
5772,0.38,77,27,14,13,1.018519
5773,0.38,77,23,15,8,1.021739
5774,0.38,77,28,15,13,1.017857
5775,0.87,77,27,13,14,1.08642
5776,0.38,77,27,15,12,1.092593
5777,0.38,77,29,13,16,1.051724
5778,0.38,77,25,14,11,1.0
5779,0.33,77,27,18,9,1.037037
5780,0.38,77,33,13,20,1.075758
5781,0.38,77,32,18,14,1.09375
5782,0.38,77,28,12,16,1.047619
5783,0.87,77,28,13,15,1.095238
5784,0.38,77,33,19,14,1.030303
5785,0.87,77,29,10,19,1.097701
5786,0.38,77,29,14,15,1.028736
5787,0.84,77,32,14,18,1.104167
5788,0.38,77,28,11,17,1.053571
5789,0.38,77,30,11,19,1.033333
5790,0.87,77,25,12,13,1.1
5791,0.38,77,32,16,16,1.057292
5792,0.38,77,27,13,14,1.049383
5793,0.33,77,30,19,11,1.016667
5794,0.38,77,34,18,16,1.014706
5795,0.95,77,29,9,20,1.206897
5796,0.38,77,25,13,12,1.02
5797,0.87,77,25,12,13,1.0
5798,0.95,77,32,13,19,1.151042
5799,0.38,77,27,16,11,1.030864
5800,0.95,77,27,5,22,1.197531
5801,0.95,77,27,10,17,1.197531
5802,0.87,77,22,9,13,1.060606
5803,0.38,77,36,18,18,1.064815
5804,0.38,77,24,12,12,1.055556
5805,0.38,77,26,14,12,1.038462
5806,0.01,77,24,16,8,1.0
5807,0.38,77,31,12,19,1.075269
5808,0.38,77,28,15,13,1.053571
5809,0.87,77,30,16,14,1.038889
5810,0.38,77,31,17,14,1.075269
5811,0.38,77,29,15,14,1.097701
5812,0.87,77,29,11,18,1.132184
5813,0.95,77,28,10,18,1.220238
5814,0.38,77,29,15,14,1.045977
5815,0.38,77,28,18,10,1.0
5816,0.38,77,30,11,19,1.066667
5817,0.38,77,30,15,15,1.061111
5818,0.33,77,26,14,12,1.076923
5819,0.38,77,25,14,11,1.04
5820,0.95,77,28,11,17,1.035714
5821,0.38,77,28,16,12,1.10119
5822,0.38,77,32,16,16,1.078125
5823,0.95,77,29,8,21,1.183908
5824,0.38,77,24,9,15,1.041667
5825,0.87,77,28,9,19,1.125
5826,0.01,77,32,22,10,1.015625
5827,0.38,77,27,12,15,1.012346
5828,0.01,77,24,15,9,1.041667
5829,0.95,77,31,13,18,1.166667
5830,0.87,77,25,10,15,1.013333
5831,0.33,77,30,16,14,1.027778
5832,0.38,77,29,16,13,1.063218
5833,0.01,77,30,19,11,1.0
5834,0.38,77,27,12,15,1.092593
5835,0.38,77,27,13,14,1.067901
5836,0.38,77,29,16,13,1.068966
5837,0.87,77,32,10,22,1.161458
5838,0.95,77,30,11,19,1.2
5839,0.38,77,28,13,15,1.053571
5840,0.38,77,28,14,14,1.071429
5841,0.87,77,35,11,24,1.1
5842,0.87,77,25,4,21,1.106667
5843,0.38,77,28,12,16,1.0
5844,0.38,77,27,18,9,1.0
5845,0.87,77,29,11,18,1.068966
5846,0.38,77,28,14,14,1.071429
5847,0.87,77,29,12,17,1.068966
5848,0.38,77,25,13,12,1.0
5849,0.38,77,25,11,14,1.093333
5850,0.01,77,26,19,7,1.051282
5851,0.38,77,31,18,13,1.064516
5852,0.38,77,29,15,14,1.011494
5853,0.38,77,30,15,15,1.044444
5854,0.38,77,32,14,18,1.078125
5855,0.87,77,29,13,16,1.091954
5856,0.87,77,23,10,13,1.065217
5857,0.87,77,31,9,22,1.05914
5858,0.38,77,27,14,13,1.092593
5859,0.33,77,29,17,12,1.017241
5860,0.38,77,30,15,15,1.033333
5861,0.38,77,23,14,9,1.0
5862,0.38,77,27,13,14,1.055556
5863,0.38,77,26,11,15,1.038462
5864,0.87,77,25,10,15,1.0
5865,0.33,77,31,15,16,1.032258
5866,0.38,77,30,13,17,1.016667
5867,0.38,77,28,11,17,1.047619
5868,0.38,77,23,17,6,1.0
5869,0.38,77,26,13,13,1.038462
5870,0.87,77,29,12,17,1.114943
5871,0.38,77,29,13,16,1.017241
5872,0.87,77,26,12,14,1.032051
5873,0.38,77,27,12,15,1.0
5874,0.38,77,28,16,12,1.017857
5875,0.01,77,28,17,11,1.011905
5876,0.38,77,30,15,15,1.044444
5877,0.38,77,23,14,9,1.086957
5878,0.38,77,28,17,11,1.011905
5879,0.95,77,28,12,16,1.214286
5880,0.87,77,28,12,16,1.208333
5881,0.95,77,31,11,20,1.198925
5882,0.01,77,30,17,13,1.116667
5883,0.38,77,27,8,19,1.092593
5884,0.01,77,25,15,10,1.033333
5885,0.38,77,28,15,13,1.053571
5886,0.38,77,24,12,12,1.020833
5887,0.38,77,26,12,14,1.0
5888,0.87,77,26,13,13,1.096154
5889,0.01,77,24,16,8,1.145833
5890,0.38,77,24,13,11,1.041667
5891,0.38,77,27,13,14,1.067901
5892,0.38,77,31,12,19,1.043011
5893,0.01,77,27,16,11,1.111111
5894,0.38,77,27,13,14,1.049383
5895,0.38,77,25,10,15,1.04
5896,0.33,77,27,15,12,1.037037
5897,0.87,77,32,11,21,1.0625
5898,0.38,77,28,12,16,1.035714
5899,0.38,77,29,19,10,1.028736
5900,0.38,77,24,15,9,1.097222
5901,0.38,77,33,16,17,1.055556
5902,0.38,77,28,15,13,1.035714
5903,0.38,77,22,12,10,1.068182
5904,0.01,77,25,17,8,1.14
5905,0.87,77,28,8,20,1.172619
5906,0.38,77,30,16,14,1.066667
5907,0.38,77,31,14,17,1.0
5908,0.38,77,29,17,12,1.063218
5909,0.95,77,31,13,18,1.22043
5910,0.87,77,31,14,17,1.102151
5911,0.95,77,25,10,15,1.253333
5912,0.38,77,27,11,16,1.055556
5913,0.38,77,30,12,18,1.077778
5914,0.38,77,28,15,13,1.053571
5915,0.38,77,31,17,14,1.026882
5916,0.38,77,32,16,16,1.026042
5917,0.38,77,26,11,15,1.0
5918,0.38,77,32,16,16,1.03125
5919,0.38,77,31,16,15,1.0
5920,0.38,77,30,13,17,1.05
5921,0.38,77,25,13,12,1.093333
5922,0.38,77,26,14,12,1.038462
5923,0.33,77,27,12,15,1.030864
5924,0.38,77,27,12,15,1.092593
5925,0.95,77,29,10,19,1.091954
5926,0.01,77,30,20,10,1.116667
5927,0.01,77,26,15,11,1.019231
5928,0.38,77,27,12,15,1.074074
5929,0.33,77,26,13,13,1.070513
5930,0.01,77,30,19,11,1.116667
5931,0.87,77,33,11,22,1.121212
5932,0.87,77,27,9,18,1.061728
5933,0.38,77,31,15,16,1.026882
5934,0.38,77,24,9,15,1.055556
5935,0.38,77,27,11,16,1.074074
5936,0.38,77,24,11,13,1.020833
5937,0.38,77,27,10,17,1.018519
5938,0.87,77,28,11,17,1.089286
5939,0.38,77,25,13,12,1.08
5940,0.38,77,30,17,13,1.016667
5941,0.38,77,28,15,13,1.035714
5942,0.87,77,27,9,18,1.148148
5943,0.38,77,30,15,15,1.0
5944,0.38,77,28,15,13,1.10119
5945,0.87,77,24,9,15,1.034722
5946,0.38,77,25,14,11,1.093333
5947,0.01,77,26,17,9,1.019231
5948,0.38,77,23,13,10,1.021739
5949,0.38,77,30,17,13,1.061111
5950,0.87,77,31,12,19,1.080645
5951,0.84,77,26,11,15,1.198718
5952,0.95,77,25,8,17,1.233333
5953,0.38,77,29,15,14,1.051724
5954,0.38,77,28,13,15,1.065476
5955,0.95,77,30,9,21,1.144444
5956,0.95,77,27,10,17,1.234568
5957,0.01,77,30,21,9,1.116667
5958,0.95,77,29,10,19,1.166667
5959,0.87,77,25,7,18,1.08
5960,0.33,77,27,12,15,1.092593
5961,0.38,77,26,12,14,1.076923
5962,0.84,77,29,13,16,1.028736
5963,0.38,77,31,18,13,1.048387
5964,0.38,77,24,12,12,1.0625
5965,0.38,77,27,18,9,1.055556
5966,0.38,77,31,13,18,1.032258
5967,0.33,77,27,16,11,1.055556
5968,0.38,77,29,18,11,1.034483
5969,0.38,77,28,13,15,1.047619
5970,0.38,77,31,15,16,1.032258
5971,0.33,77,26,14,12,1.057692
5972,0.01,77,25,18,7,1.02
5973,0.01,77,30,16,14,1.0
5974,0.38,77,25,13,12,1.04
5975,0.38,77,26,12,14,1.038462
5976,0.38,77,34,14,20,1.02451
5977,0.38,77,31,20,11,1.026882
5978,0.87,77,26,11,15,1.108974
5979,0.38,77,31,14,17,1.075269
5980,0.38,77,30,14,16,1.0
5981,0.87,77,31,9,22,1.193548
5982,0.38,77,23,13,10,1.07971
5983,0.87,77,29,12,17,1.126437
5984,0.38,77,33,13,20,1.0
5985,0.38,77,27,16,11,1.049383
5986,0.38,77,28,16,12,1.029762
5987,0.87,77,28,10,18,1.047619
5988,0.38,77,31,16,15,1.016129
5989,0.38,77,27,16,11,1.018519
5990,0.01,77,32,21,11,1.104167
5991,0.01,77,31,16,15,1.0
5992,0.38,77,28,12,16,1.017857
5993,0.38,77,29,15,14,1.017241
5994,0.01,77,25,15,10,1.12
5995,0.95,77,28,8,20,1.095238
5996,0.87,77,30,11,19,1.094444
5997,0.38,77,25,17,8,1.073333
5998,0.38,77,27,15,12,1.092593
5999,0.38,77,32,18,14,1.026042
6000,0.38,77,34,16,18,1.053922
6001,0.84,77,32,17,15,1.119792
6002,0.38,77,26,15,11,1.051282
6003,0.38,77,26,13,13,1.038462
6004,0.38,77,23,9,14,1.043478
6005,0.38,77,28,12,16,1.0
6006,0.01,77,31,20,11,1.123656
6007,0.84,77,29,11,18,1.16092
6008,0.01,77,30,18,12,1.1
6009,0.38,77,26,11,15,1.038462
6010,0.38,77,27,12,15,1.08642
6011,0.38,77,27,15,12,1.055556
6012,0.38,77,30,14,16,1.077778
6013,0.38,77,24,13,11,1.013889
6014,0.38,77,28,8,20,1.083333
6015,0.38,77,28,13,15,1.065476
6016,0.38,77,25,13,12,1.02
6017,0.38,77,30,16,14,1.05
6018,0.38,77,31,16,15,1.0
6019,0.87,77,27,9,18,1.12963
6020,0.38,77,30,13,17,1.033333
6021,0.87,77,30,16,14,1.111111
6022,0.38,77,29,15,14,1.011494
6023,0.38,77,31,16,15,1.048387
6024,0.38,77,24,9,15,1.020833
6025,0.38,77,24,12,12,1.0
6026,0.38,77,29,14,15,1.028736
6027,0.38,77,27,15,12,1.0
6028,0.38,77,33,18,15,1.045455
6029,0.38,77,27,13,14,1.037037
6030,0.84,77,29,12,17,1.08046
6031,0.38,77,27,13,14,1.037037
6032,0.38,77,28,14,14,1.083333
6033,0.38,77,30,18,12,1.044444
6034,0.38,77,38,19,19,1.052632
6035,0.87,77,31,12,19,1.172043
6036,0.38,77,26,15,11,1.019231
6037,0.38,77,27,15,12,1.030864
6038,0.95,77,30,13,17,1.127778
6039,0.87,77,29,11,18,1.114943
6040,0.38,77,26,12,14,1.096154
6041,0.38,77,27,18,9,1.092593
6042,0.95,77,26,10,16,1.166667
6043,0.38,77,32,20,12,1.057292
6044,0.95,77,25,11,14,1.133333
6045,0.38,77,31,16,15,1.048387
6046,0.38,77,36,20,16,1.037037
6047,0.38,77,27,16,11,1.067901
6048,0.38,77,28,13,15,1.083333
6049,0.38,77,30,15,15,1.066667
6050,0.01,77,29,17,12,1.028736
6051,0.87,77,30,10,20,1.111111
6052,0.87,77,29,7,22,1.08046
6053,0.38,77,28,13,15,1.035714
6054,0.01,77,33,17,16,1.121212
6055,0.38,77,32,15,17,1.0
6056,0.01,77,30,17,13,1.116667
6057,0.38,77,28,11,17,1.053571
6058,0.38,77,29,12,17,1.034483
6059,0.01,77,32,20,12,1.015625
6060,0.38,77,30,16,14,1.016667
6061,0.95,77,29,15,14,1.114943
6062,0.87,77,29,11,18,1.074713
6063,0.87,77,29,13,16,1.011494
6064,0.01,77,35,19,16,1.1
6065,0.01,77,32,20,12,1.135417
6066,0.87,77,32,10,22,1.078125
6067,0.01,77,30,18,12,1.1
6068,0.38,77,25,12,13,1.08
6069,0.95,77,28,12,16,1.244048
6070,0.38,77,27,9,18,1.037037
6071,0.38,77,22,9,13,1.068182
6072,0.38,77,29,12,17,1.086207
6073,0.95,77,23,6,17,1.210145
6074,0.33,77,30,18,12,1.044444
6075,0.33,77,32,19,13,1.078125
6076,0.38,77,28,13,15,1.0
6077,0.38,77,31,18,13,1.048387
6078,0.38,77,26,16,10,1.038462
6079,0.38,77,31,15,16,1.032258
6080,0.38,77,28,15,13,1.053571
6081,0.38,77,29,16,13,1.063218
6082,0.38,77,28,15,13,1.053571
6083,0.38,77,31,12,19,1.026882
6084,0.38,77,28,15,13,1.065476
6085,0.38,77,28,16,12,1.053571
6086,0.38,77,34,18,16,1.058824
6087,0.95,77,28,11,17,1.136905
6088,0.33,77,24,11,13,1.0
6089,0.38,77,30,16,14,1.0
6090,0.38,77,25,10,15,1.0
6091,0.38,77,27,16,11,1.067901
6092,0.87,77,30,11,19,1.144444
6093,0.95,77,32,12,20,1.026042
6094,0.38,77,30,15,15,1.0
6095,0.38,77,29,11,18,1.034483
6096,0.01,77,27,15,12,1.123457
6097,0.38,77,33,16,17,1.030303
6098,0.38,77,33,19,14,1.010101
6099,0.38,77,29,12,17,1.011494
6100,0.38,77,29,13,16,1.034483
6101,0.38,77,30,16,14,1.083333
6102,0.38,77,30,14,16,1.033333
6103,0.38,77,31,21,10,1.010753
6104,0.38,77,28,13,15,1.0
6105,0.38,77,30,16,14,1.066667
6106,0.01,77,26,17,9,1.019231
6107,0.38,77,23,13,10,1.0
6108,0.38,77,28,18,10,1.011905
6109,0.84,77,25,6,19,1.193333
6110,0.01,77,32,19,13,1.109375
6111,0.38,77,32,14,18,1.026042
6112,0.38,77,29,15,14,1.034483
6113,0.01,77,30,22,8,1.033333
6114,0.01,77,23,17,6,1.0
6115,0.38,77,35,19,16,1.042857
6116,0.38,77,30,17,13,1.016667
6117,0.38,77,28,14,14,1.089286
6118,0.87,77,26,10,16,1.070513
6119,0.87,77,27,8,19,1.04321
6120,0.38,77,30,15,15,1.016667
6121,0.33,77,35,19,16,1.042857
6122,0.38,77,27,18,9,1.018519
6123,0.38,77,24,11,13,1.0625
6124,0.38,77,27,10,17,1.0
6125,0.38,77,31,18,13,1.016129
6126,0.87,77,31,14,17,1.107527
6127,0.33,77,32,16,16,1.03125
6128,0.38,77,25,12,13,1.0
6129,0.01,77,26,20,6,1.153846
6130,0.87,77,27,7,20,1.055556
6131,0.01,77,26,16,10,1.0
6132,0.87,77,25,11,14,1.12
6133,0.38,77,26,17,9,1.032051
6134,0.87,77,30,18,12,1.061111
6135,0.38,77,22,12,10,1.045455
6136,0.87,77,28,7,21,1.154762
6137,0.38,77,30,15,15,1.061111
6138,0.33,77,29,18,11,1.0
6139,0.01,77,28,15,13,1.017857
6140,0.87,77,26,9,17,1.070513
6141,0.38,77,29,16,13,1.017241
6142,0.01,77,29,18,11,1.045977
6143,0.38,77,27,14,13,1.074074
6144,0.33,77,29,13,16,1.051724
6145,0.38,77,27,15,12,1.067901
6146,0.95,77,34,11,23,1.205882
6147,0.95,77,24,10,14,1.152778
6148,0.38,77,29,16,13,1.08046
6149,0.38,77,28,13,15,1.071429
6150,0.38,77,25,10,15,1.04
6151,0.38,77,25,14,11,1.04
6152,0.84,77,24,10,14,1.097222
6153,0.95,77,26,10,16,1.217949
6154,0.38,77,25,14,11,1.06
6155,0.95,77,29,9,20,1.218391
6156,0.38,77,32,16,16,1.03125
6157,0.95,77,24,9,15,1.159722
6158,0.38,77,28,16,12,1.035714
6159,0.95,77,28,10,18,1.107143
6160,0.87,77,29,14,15,1.034483
6161,0.95,77,30,11,19,1.227778
6162,0.38,77,27,8,19,1.049383
6163,0.38,77,22,13,9,1.022727
6164,0.38,77,26,11,15,1.096154
6165,0.38,77,30,15,15,1.044444
6166,0.87,77,29,15,14,1.063218
6167,0.38,77,29,15,14,1.034483
6168,0.38,77,26,13,13,1.038462
6169,0.87,77,25,13,12,1.073333
6170,0.87,77,30,13,17,1.127778
6171,0.87,77,25,10,15,1.133333
6172,0.38,77,30,15,15,1.05
6173,0.38,77,27,14,13,1.074074
6174,0.38,77,32,14,18,1.0625
6175,0.38,77,28,15,13,1.011905
6176,0.01,77,30,16,14,1.116667
6177,0.87,77,28,9,19,1.178571
6178,0.95,77,24,7,17,1.104167
6179,0.87,77,29,13,16,1.137931
6180,0.38,77,28,13,15,1.107143
6181,0.33,77,27,14,13,1.037037
6182,0.01,77,27,17,10,1.123457
6183,0.87,77,24,9,15,1.159722
6184,0.01,77,27,18,9,1.0
6185,0.87,77,28,12,16,1.125
6186,0.38,77,26,13,13,1.019231
6187,0.38,77,25,11,14,1.033333
6188,0.01,77,33,20,13,1.106061
6189,0.33,77,29,19,10,1.051724
6190,0.38,77,29,18,11,1.051724
6191,0.38,77,28,10,18,1.071429
6192,0.38,77,27,14,13,1.067901
6193,0.84,77,32,11,21,1.104167
6194,0.01,77,25,14,11,1.12
6195,0.38,77,31,15,16,1.048387
6196,0.01,77,26,18,8,1.134615
6197,0.38,77,33,15,18,1.025253
6198,0.38,77,30,15,15,1.05
6199,0.38,77,29,13,16,1.08046
6200,0.38,77,25,16,9,1.02
6201,0.38,77,33,16,17,1.025253
6202,0.38,77,23,9,14,1.065217
6203,0.84,77,28,11,17,1.011905
6204,0.87,77,29,13,16,1.103448
6205,0.38,77,28,14,14,1.035714
6206,0.38,77,26,14,12,1.019231
6207,0.38,77,22,13,9,1.113636
6208,0.38,77,34,15,19,1.044118
6209,0.38,77,27,11,16,1.037037
6210,0.38,77,28,13,15,1.053571
6211,0.38,77,31,18,13,1.048387
6212,0.38,77,27,15,12,1.012346
6213,0.87,77,27,8,19,1.185185
6214,0.38,77,31,15,16,1.064516
6215,0.38,77,26,13,13,1.012821
6216,0.38,77,28,16,12,1.017857
6217,0.38,77,28,15,13,1.089286
6218,0.38,77,28,14,14,1.10119
6219,0.33,77,35,16,19,1.02381
6220,0.01,77,24,15,9,1.166667
6221,0.87,77,27,10,17,1.092593
6222,0.38,77,29,15,14,1.045977
6223,0.38,77,28,15,13,1.053571
6224,0.38,77,27,14,13,1.037037
6225,0.38,77,29,12,17,1.034483
6226,0.87,77,26,12,14,1.121795
6227,0.87,77,30,13,17,1.094444
6228,0.95,77,33,11,22,1.126263
6229,0.38,77,24,15,9,1.0
6230,0.38,77,23,11,12,1.014493
6231,0.95,77,30,10,20,1.127778
6232,0.38,77,35,16,19,1.042857
6233,0.95,77,25,8,17,1.153333
6234,0.38,77,24,12,12,1.076389
6235,0.38,77,26,14,12,1.038462
6236,0.38,77,28,9,19,1.083333
6237,0.38,77,32,17,15,1.0
6238,0.38,77,24,13,11,1.041667
6239,0.38,77,26,12,14,1.076923
6240,0.38,77,31,17,14,1.016129
6241,0.38,77,30,15,15,1.083333
6242,0.38,77,31,15,16,1.091398
6243,0.38,77,29,14,15,1.051724
6244,0.38,77,29,15,14,1.068966
6245,0.38,77,30,15,15,1.077778
6246,0.87,77,32,11,21,1.177083
6247,0.38,77,26,15,11,1.089744
6248,0.38,77,30,19,11,1.05
6249,0.38,77,29,11,18,1.017241
6250,0.95,77,28,11,17,1.208333
6251,0.38,77,28,16,12,1.053571
6252,0.38,77,28,14,14,1.035714
6253,0.38,77,27,13,14,1.0
6254,0.95,77,30,10,20,1.216667
6255,0.01,77,27,15,12,1.111111
6256,0.87,77,27,13,14,1.092593
6257,0.38,77,36,17,19,1.078704
6258,0.87,77,29,9,20,1.166667
6259,0.95,77,27,7,20,1.240741
6260,0.95,77,29,8,21,1.155172
6261,0.87,77,31,11,20,1.080645
6262,0.38,77,24,10,14,1.083333
6263,0.95,77,27,9,18,1.135802
6264,0.95,77,28,12,16,1.142857
6265,0.95,77,27,14,13,1.191358
6266,0.38,77,29,15,14,1.08046
6267,0.84,77,28,10,18,1.14881
6268,0.33,77,29,16,13,1.034483
6269,0.87,77,30,11,19,1.172222
6270,0.84,77,24,12,12,1.020833
6271,0.38,77,29,17,12,1.034483
6272,0.84,77,31,12,19,1.150538
6273,0.87,77,28,10,18,1.136905
6274,0.87,77,29,11,18,1.028736
6275,0.38,77,25,8,17,1.0
6276,0.33,77,27,15,12,1.055556
6277,0.38,77,27,13,14,1.018519
6278,0.33,77,27,17,10,1.074074
6279,0.95,77,30,11,19,1.077778
6280,0.38,77,28,14,14,1.053571
6281,0.33,77,33,19,14,1.030303
6282,0.38,77,27,12,15,1.037037
6283,0.87,77,24,6,18,1.138889
6284,0.38,77,31,13,18,1.05914
6285,0.33,77,27,16,11,1.018519
6286,0.38,77,33,18,15,1.045455
6287,0.95,77,27,7,20,1.216049
6288,0.01,77,25,14,11,1.013333
6289,0.87,77,25,9,16,1.12
6290,0.38,77,28,11,17,1.053571
6291,0.38,77,30,15,15,1.077778
6292,0.38,77,27,13,14,1.067901
6293,0.38,77,31,16,15,1.032258
6294,0.38,77,33,16,17,1.075758
6295,0.87,77,30,9,21,1.066667
6296,0.95,77,29,10,19,1.275862
6297,0.38,77,26,17,9,1.0
6298,0.95,77,27,12,15,1.160494
6299,0.38,77,31,16,15,1.075269
6300,0.38,77,28,12,16,1.0
6301,0.95,77,30,12,18,1.044444
6302,0.38,77,33,14,19,1.040404
6303,0.38,77,26,14,12,1.019231
6304,0.38,77,27,15,12,1.012346
6305,0.38,77,31,17,14,1.075269
6306,0.87,77,25,9,16,1.106667
6307,0.01,77,30,20,10,1.016667
6308,0.87,77,29,7,22,1.011494
6309,0.38,77,31,17,14,1.032258
6310,0.87,77,25,8,17,1.02
6311,0.95,77,25,9,16,1.18
6312,0.87,77,27,9,18,1.123457
6313,0.38,77,25,13,12,1.08
6314,0.95,77,27,9,18,1.12963
6315,0.38,77,37,19,18,1.054054
6316,0.38,77,21,10,11,1.039683
6317,0.01,77,26,19,7,1.032051
6318,0.38,77,28,12,16,1.10119
6319,0.01,77,31,20,11,1.107527
6320,0.38,77,26,15,11,1.012821
6321,0.38,77,28,15,13,1.0
6322,0.38,77,28,18,10,1.029762
6323,0.87,77,24,10,14,1.118056
6324,0.38,77,31,16,15,1.016129
6325,0.01,77,31,18,13,1.016129
6326,0.38,77,29,17,12,1.051724
6327,0.38,77,27,13,14,1.055556
6328,0.38,77,24,13,11,1.0625
6329,0.38,77,33,17,16,1.070707
6330,0.38,77,28,18,10,1.053571
6331,0.01,77,27,14,13,1.12963
6332,0.87,77,21,10,11,1.0
6333,0.38,77,23,13,10,1.014493
6334,0.01,77,27,20,7,1.141975
6335,0.33,77,29,16,13,1.063218
6336,0.38,77,27,16,11,1.049383
6337,0.38,77,26,12,14,1.057692
6338,0.87,77,29,11,18,1.149425
6339,0.95,77,30,11,19,1.288889
6340,0.38,77,27,16,11,1.055556
6341,0.33,77,33,19,14,1.10101
6342,0.01,77,30,20,10,1.144444
6343,0.95,77,26,9,17,1.25
6344,0.38,77,33,15,18,1.045455
6345,0.38,77,26,12,14,1.057692
6346,0.87,77,30,10,20,1.066667
6347,0.95,77,30,9,21,1.222222
6348,0.38,77,22,10,12,1.128788
6349,0.38,77,29,10,19,1.0
6350,0.38,77,26,14,12,1.070513
6351,0.38,77,23,10,13,1.101449
6352,0.38,77,22,8,14,1.015152
6353,0.01,77,24,18,6,1.166667
6354,0.38,77,28,14,14,1.053571
6355,0.38,77,29,16,13,1.017241
6356,0.38,77,30,16,14,1.033333
6357,0.38,77,29,15,14,1.045977
6358,0.95,77,30,8,22,1.233333
6359,0.38,77,31,19,12,1.026882
6360,0.38,77,32,15,17,1.0625
6361,0.38,77,24,13,11,1.0
6362,0.38,77,26,15,11,1.019231
6363,0.38,77,28,15,13,1.047619
6364,0.38,77,29,16,13,1.011494
6365,0.38,77,24,13,11,1.0
6366,0.38,77,26,15,11,1.038462
6367,0.87,77,27,13,14,1.08642
6368,0.87,77,25,8,17,1.086667
6369,0.38,77,24,16,8,1.0625
6370,0.33,77,31,21,10,1.043011
6371,0.38,77,26,12,14,1.038462
6372,0.95,77,25,7,18,1.193333
6373,0.01,77,26,18,8,1.134615
6374,0.38,77,33,16,17,1.090909
6375,0.38,77,27,13,14,1.018519
6376,0.38,77,24,10,14,1.020833
6377,0.38,77,25,11,14,1.02
6378,0.01,77,30,17,13,1.116667
6379,0.87,77,28,11,17,1.184524
6380,0.38,77,26,14,12,1.070513
6381,0.84,77,26,13,13,1.147436
6382,0.38,77,27,15,12,1.0
6383,0.87,77,28,8,20,1.077381
6384,0.01,77,28,16,12,1.107143
6385,0.33,77,20,12,8,1.1
6386,0.87,77,29,14,15,1.068966
6387,0.38,77,28,14,14,1.035714
6388,0.38,77,30,10,20,1.033333
6389,0.38,77,28,15,13,1.083333
6390,0.38,77,29,13,16,1.086207
6391,0.38,77,30,14,16,1.05
6392,0.87,77,30,10,20,1.083333
6393,0.38,77,25,12,13,1.053333
6394,0.87,77,33,11,22,1.20202
6395,0.38,77,26,16,10,1.057692
6396,0.38,77,33,21,12,1.070707
6397,0.01,77,30,19,11,1.127778
6398,0.38,77,27,13,14,1.012346
6399,0.38,77,24,15,9,1.076389
6400,0.38,77,24,10,14,1.041667
6401,0.87,77,32,10,22,1.140625
6402,0.38,77,25,13,12,1.073333
6403,0.38,77,29,16,13,1.017241
6404,0.38,77,24,10,14,1.0625
6405,0.38,77,29,13,16,1.08046
6406,0.95,77,31,14,17,1.16129
6407,0.38,77,29,15,14,1.0
6408,0.33,77,28,18,10,1.035714
6409,0.38,77,28,14,14,1.035714
6410,0.38,77,29,15,14,1.034483
6411,0.95,77,34,12,22,1.181373
6412,0.38,77,32,13,19,1.046875
6413,0.38,77,26,12,14,1.057692
6414,0.38,77,33,14,19,1.075758
6415,0.38,77,29,16,13,1.034483
6416,0.38,77,30,14,16,1.077778
6417,0.33,77,26,16,10,1.012821
6418,0.95,77,29,7,22,1.126437
6419,0.38,77,30,13,17,1.033333
6420,0.95,77,26,11,15,1.166667
6421,0.95,77,25,8,17,1.18
6422,0.33,77,33,18,15,1.060606
6423,0.87,77,29,10,19,1.166667
6424,0.87,77,22,10,12,1.022727
6425,0.95,77,31,11,20,1.172043
6426,0.87,77,28,14,14,1.071429
6427,0.38,77,31,13,18,1.026882
6428,0.38,77,29,16,13,1.0
